Datetime,AEP,COMED,DAYTON,DEOK,DOM,DUQ,EKPC,FE,NI,PJME,PJMW,PJM_Load,Year,Month,Day,Weekday,Is_Weekend,Hour
2016-12-04,14279.666666666666,10276.833333333334,1856.7083333333333,2862.75,11071.583333333334,1450.2916666666667,1547.7083333333333,7015.791666666667,0.0,27779.5,5520.333333333333,0.0,2016,12,4,6.0,1.0,0.0
2016-12-05,15108.541666666666,11503.166666666666,2098.7083333333335,3019.7916666666665,10840.083333333334,1539.375,1514.1666666666667,8067.75,0.0,30447.458333333332,5766.666666666667,0.0,2016,12,5,0.0,0.0,0.0
2016-12-06,15702.5,11611.958333333334,2172.0416666666665,3113.0,11285.958333333334,1583.6666666666667,1497.0833333333333,8401.875,0.0,32034.375,6193.0,0.0,2016,12,6,1.0,0.0,0.0
2016-12-07,15610.5,12065.875,2208.6666666666665,3166.8333333333335,10781.958333333334,1556.625,1546.5416666666667,8241.875,0.0,31130.0,5916.0,0.0,2016,12,7,2.0,0.0,0.0
2016-12-08,16817.125,12605.0,2375.25,3416.25,11578.791666666666,1637.0416666666667,1829.2083333333333,8781.5,0.0,32704.666666666668,6323.791666666667,0.0,2016,12,8,3.0,0.0,0.0
2016-12-09,17770.916666666668,12347.625,2408.3333333333335,3563.625,12843.791666666666,1723.625,2075.0416666666665,8816.916666666666,0.0,34183.666666666664,6765.125,0.0,2016,12,9,4.0,0.0,0.0
2016-12-10,16853.416666666668,11581.208333333334,2148.625,3314.7083333333335,13036.333333333334,1625.0416666666667,2064.4166666666665,8051.166666666667,0.0,32665.416666666668,6459.75,0.0,2016,12,10,5.0,1.0,0.0
2016-12-11,15828.583333333334,11087.708333333334,2035.1666666666667,3096.7916666666665,12616.0,1603.7916666666667,1766.1666666666667,7779.375,0.0,32863.833333333336,6299.416666666667,0.0,2016,12,11,6.0,1.0,0.0
2016-12-12,15836.333333333334,12190.75,2227.0833333333335,3188.25,11135.083333333334,1636.125,1558.5,8493.041666666666,0.0,32757.208333333332,6186.166666666667,0.0,2016,12,12,0.0,0.0,0.0
2016-12-13,16492.708333333332,12719.708333333334,2316.7916666666665,3390.4166666666665,11315.583333333334,1678.125,1759.25,8838.208333333334,0.0,32893.083333333336,6428.583333333333,0.0,2016,12,13,1.0,0.0,0.0
2016-12-14,17156.0,13350.375,2474.0416666666665,3632.4583333333335,11402.916666666666,1713.8333333333333,1812.0416666666667,9036.541666666666,0.0,32942.041666666664,6486.625,0.0,2016,12,14,2.0,0.0,0.0
2016-12-15,19246.625,13748.708333333334,2680.1666666666665,3997.0416666666665,13689.583333333334,1871.4166666666667,2314.2083333333335,9565.833333333334,0.0,37927.25,7656.666666666667,0.0,2016,12,15,3.0,0.0,0.0
2016-12-16,19561.0,13332.125,2581.8333333333335,3862.0416666666665,15950.375,1897.5,2262.8333333333335,9519.458333333334,0.0,39777.75,7881.125,0.0,2016,12,16,4.0,0.0,0.0
2016-12-17,15788.0,12000.125,2064.3333333333335,3074.2916666666665,12687.625,1633.2083333333333,1470.7916666666667,8145.208333333333,0.0,34736.583333333336,6506.833333333333,0.0,2016,12,17,5.0,1.0,0.0
2016-12-18,14945.666666666666,12098.875,2110.3333333333335,3286.25,9884.25,1557.4166666666667,1801.5833333333333,7928.625,0.0,30037.791666666668,5778.75,0.0,2016,12,18,6.0,1.0,0.0
2016-12-19,17811.458333333332,13735.958333333334,2510.4583333333335,3792.5,12783.125,1765.6666666666667,2174.5,9164.625,0.0,35259.083333333336,6818.291666666667,0.0,2016,12,19,0.0,0.0,0.0
2016-12-20,18080.125,13143.5,2469.4583333333335,3702.375,13443.875,1752.2916666666667,2191.3333333333335,9007.083333333334,0.0,36608.833333333336,7019.333333333333,0.0,2016,12,20,1.0,0.0,0.0
2016-12-21,17110.208333333332,12504.958333333334,2313.4583333333335,3453.9583333333335,12988.541666666666,1694.875,1929.875,8731.208333333334,0.0,35430.208333333336,6663.958333333333,0.0,2016,12,21,2.0,0.0,0.0
2016-12-22,15903.708333333334,11774.625,2227.6666666666665,3311.6666666666665,11391.833333333334,1637.6666666666667,1714.7916666666667,8309.791666666666,0.0,32876.583333333336,6185.208333333333,0.0,2016,12,22,3.0,0.0,0.0
2016-12-23,15518.208333333334,11372.416666666666,2123.2916666666665,3247.75,11762.458333333334,1576.4583333333333,1768.4166666666667,7764.083333333333,0.0,31632.416666666668,5972.5,0.0,2016,12,23,4.0,0.0,0.0
2016-12-24,13265.833333333334,10112.666666666666,1769.6666666666667,2762.5833333333335,10618.916666666666,1449.375,1373.8333333333333,6828.208333333333,0.0,29464.208333333332,5289.375,0.0,2016,12,24,5.0,1.0,0.0
2016-12-25,12179.375,9840.166666666666,1671.4166666666667,2623.4166666666665,10042.791666666666,1386.125,1187.4166666666667,6619.833333333333,0.0,27204.25,4909.875,0.0,2016,12,25,6.0,1.0,0.0
2016-12-26,12242.375,9780.208333333334,1594.0416666666667,2556.4166666666665,10330.583333333334,1409.875,1131.9166666666667,6578.916666666667,0.0,30126.541666666668,5141.125,0.0,2016,12,26,0.0,0.0,0.0
2016-12-27,13476.041666666666,11371.291666666666,1822.875,2835.1666666666665,9640.875,1454.9166666666667,1305.9166666666667,7463.541666666667,0.0,28637.125,5062.583333333333,0.0,2016,12,27,1.0,0.0,0.0
2016-12-28,14898.583333333334,11382.083333333334,1951.9583333333333,3091.8333333333335,10339.208333333334,1542.5,1653.4583333333333,7684.291666666667,0.0,30764.458333333332,5680.0,0.0,2016,12,28,2.0,0.0,0.0
2016-12-29,14844.625,11442.333333333334,1936.7083333333333,3011.25,11238.125,1577.3333333333333,1545.3333333333333,7741.291666666667,0.0,32506.833333333332,5930.5,0.0,2016,12,29,3.0,0.0,0.0
2016-12-30,15584.083333333334,11162.958333333334,1958.875,3088.5833333333335,12066.5,1611.875,1711.375,7788.75,0.0,32213.458333333332,6192.916666666667,0.0,2016,12,30,4.0,0.0,0.0
2016-12-31,14979.375,10287.125,1851.25,2974.9583333333335,12110.0,1537.125,1747.0,7213.208333333333,0.0,30890.375,5913.875,0.0,2016,12,31,5.0,1.0,0.0
2017-01-01,13072.75,9854.458333333334,1714.25,2744.3333333333335,10150.625,1414.5416666666667,1441.9583333333333,6695.0,0.0,27292.875,5128.0,0.0,2017,1,1,6.0,1.0,0.0
2017-01-02,13478.583333333334,10234.375,1765.375,2721.5833333333335,10699.041666666666,1436.1666666666667,1323.1666666666667,7041.666666666667,0.0,30260.0,5417.833333333333,0.0,2017,1,2,0.0,0.0,0.0
2017-01-03,14456.666666666666,11171.625,1914.6666666666667,2822.5416666666665,11065.375,1509.75,1285.4583333333333,7745.75,0.0,31555.041666666668,5827.5,0.0,2017,1,3,1.0,0.0,0.0
2017-01-04,15641.958333333334,12526.083333333334,2222.25,3288.75,10570.458333333334,1601.0,1716.25,8532.875,0.0,30889.333333333332,5961.833333333333,0.0,2017,1,4,2.0,0.0,0.0
2017-01-05,18105.375,13153.25,2468.3333333333335,3665.7916666666665,12719.166666666666,1757.5,2047.0416666666667,9094.208333333334,0.0,34968.625,6939.583333333333,0.0,2017,1,5,3.0,0.0,0.0
2017-01-06,18707.666666666668,13403.583333333334,2584.9583333333335,3955.625,13137.458333333334,1782.4166666666667,2363.9583333333335,9239.791666666666,0.0,35197.958333333336,7089.541666666667,0.0,2017,1,6,4.0,0.0,0.0
2017-01-07,18748.791666666668,12537.75,2433.7916666666665,3861.4166666666665,15550.041666666666,1758.0,2524.7916666666665,8766.375,0.0,36613.125,7358.166666666667,0.0,2017,1,7,5.0,1.0,0.0
2017-01-08,18945.208333333332,12017.5,2325.125,3648.9583333333335,17026.041666666668,1785.0,2469.7083333333335,8485.875,0.0,37869.916666666664,7658.5,0.0,2017,1,8,6.0,1.0,0.0
2017-01-09,19590.416666666668,12583.666666666666,2481.5,3716.375,17440.75,1855.9166666666667,2174.0833333333335,9138.166666666666,0.0,40526.0,7820.333333333333,0.0,2017,1,9,0.0,0.0,0.0
2017-01-10,17432.958333333332,12078.708333333334,2259.9166666666665,3331.125,15556.125,1701.0416666666667,1728.9166666666667,8719.166666666666,0.0,38706.5,7172.375,0.0,2017,1,10,1.0,0.0,0.0
2017-01-11,15563.375,11979.5,2114.5416666666665,3120.2083333333335,11878.666666666666,1538.7083333333333,1429.3333333333333,8035.291666666667,0.0,32369.875,5999.0,0.0,2017,1,11,2.0,0.0,0.0
2017-01-12,14392.0,12286.458333333334,1957.5,2883.25,10050.75,1498.125,1242.2083333333333,7943.458333333333,0.0,29483.916666666668,5415.458333333333,0.0,2017,1,12,3.0,0.0,0.0
2017-01-13,15113.833333333334,12396.291666666666,2155.9166666666665,3207.2083333333335,9777.375,1561.0833333333333,1568.7083333333333,8406.291666666666,0.0,29001.25,5571.375,0.0,2017,1,13,4.0,0.0,0.0
2017-01-14,14723.166666666666,11040.041666666666,1993.0416666666667,3098.8333333333335,11356.416666666666,1538.0833333333333,1528.0833333333333,7733.958333333333,0.0,31463.083333333332,5959.875,0.0,2017,1,14,5.0,1.0,0.0
2017-01-15,14149.083333333334,10503.583333333334,1913.2916666666667,2994.0,10926.75,1513.0,1521.75,7391.125,0.0,30168.625,5659.083333333333,0.0,2017,1,15,6.0,1.0,0.0
2017-01-16,15255.041666666666,11431.0,2072.2916666666665,3049.125,11621.041666666666,1628.7916666666667,1448.5416666666667,8246.541666666666,0.0,32963.291666666664,6149.083333333333,0.0,2017,1,16,0.0,0.0,0.0
2017-01-17,14610.416666666666,11413.333333333334,1956.875,2863.2916666666665,11073.791666666666,1527.375,1282.4166666666667,7908.333333333333,0.0,32217.291666666668,5876.333333333333,0.0,2017,1,17,1.0,0.0,0.0
2017-01-18,14785.791666666666,11512.375,2098.5833333333335,3081.625,10066.416666666666,1515.125,1437.7083333333333,8085.333333333333,0.0,30950.0,5728.291666666667,0.0,2017,1,18,2.0,0.0,0.0
2017-01-19,15216.25,11433.5,2076.125,3045.4166666666665,10934.625,1545.3333333333333,1522.4166666666667,8026.833333333333,0.0,30612.125,5790.083333333333,0.0,2017,1,19,3.0,0.0,0.0
2017-01-20,14461.375,11178.125,1950.6666666666667,2864.4583333333335,11175.0,1529.0,1292.4166666666667,7854.416666666667,0.0,31888.708333333332,5838.666666666667,0.0,2017,1,20,4.0,0.0,0.0
2017-01-21,12891.375,9679.416666666666,1666.9583333333333,2606.2083333333335,10038.083333333334,1362.6666666666667,1258.875,6746.791666666667,0.0,28135.125,5159.458333333333,0.0,2017,1,21,5.0,1.0,0.0
2017-01-22,12295.541666666666,9410.666666666666,1600.375,2512.9583333333335,9915.5,1305.4583333333333,1263.3333333333333,6364.333333333333,0.0,27275.25,4918.875,0.0,2017,1,22,6.0,1.0,0.0
2017-01-23,14428.125,10916.916666666666,1961.5416666666667,2905.25,10899.458333333334,1482.2083333333333,1399.75,7618.208333333333,0.0,31936.708333333332,5783.208333333333,0.0,2017,1,23,0.0,0.0,0.0
2017-01-24,15152.833333333334,11189.0,2063.9583333333335,3054.5,11508.75,1578.1666666666667,1561.5833333333333,8057.25,0.0,32593.375,6119.666666666667,0.0,2017,1,24,1.0,0.0,0.0
2017-01-25,14862.458333333334,11385.583333333334,2071.0833333333335,3043.0416666666665,10618.333333333334,1532.875,1534.75,7940.166666666667,0.0,30449.333333333332,5625.416666666667,0.0,2017,1,25,2.0,0.0,0.0
2017-01-26,15467.083333333334,11575.208333333334,2185.5416666666665,3200.4583333333335,10155.583333333334,1565.9166666666667,1677.8333333333333,8152.125,0.0,30215.916666666668,5788.125,0.0,2017,1,26,3.0,0.0,0.0
2017-01-27,16730.041666666668,11893.5,2227.7916666666665,3366.9166666666665,11689.541666666666,1632.25,1872.3333333333333,8260.166666666666,0.0,31704.875,6299.375,0.0,2017,1,27,4.0,0.0,0.0
2017-01-28,15610.25,11118.166666666666,2061.25,3182.6666666666665,11735.958333333334,1551.875,1732.0416666666667,7846.791666666667,0.0,30722.916666666668,5977.458333333333,0.0,2017,1,28,5.0,1.0,0.0
2017-01-29,15086.375,10604.208333333334,1987.2083333333333,3121.9583333333335,11473.083333333334,1509.9166666666667,1775.9166666666667,7400.0,0.0,29762.791666666668,5806.541666666667,0.0,2017,1,29,6.0,1.0,0.0
2017-01-30,17173.0,11979.5,2286.7916666666665,3421.4166666666665,12806.958333333334,1652.5416666666667,1872.8333333333333,8439.375,0.0,33454.041666666664,6601.583333333333,0.0,2017,1,30,0.0,0.0,0.0
2017-01-31,16404.333333333332,11617.25,2204.9166666666665,3207.25,12528.5,1656.125,1576.7916666666667,8547.333333333334,0.0,34446.25,6527.958333333333,0.0,2017,1,31,1.0,0.0,0.0
2017-02-01,15445.541666666666,11468.5,2146.2083333333335,3138.9583333333335,11201.208333333334,1612.5833333333333,1460.0416666666667,8126.75,0.0,32553.958333333332,6155.791666666667,0.0,2017,2,1,2.0,0.0,0.0
2017-02-02,16124.625,12135.5,2238.6666666666665,3278.9583333333335,11003.208333333334,1620.5833333333333,1651.75,8493.916666666666,0.0,32201.333333333332,6218.791666666667,0.0,2017,2,2,3.0,0.0,0.0
2017-02-03,17208.916666666668,12104.0,2329.5833333333335,3454.0416666666665,12623.708333333334,1696.0833333333333,1887.9583333333333,8791.833333333334,0.0,34424.375,6723.458333333333,0.0,2017,2,3,4.0,0.0,0.0
2017-02-04,16685.916666666668,11294.458333333334,2134.2083333333335,3321.0833333333335,12943.833333333334,1608.9583333333333,1986.9166666666667,7939.0,0.0,32885.375,6483.875,0.0,2017,2,4,5.0,1.0,0.0
2017-02-05,14494.041666666666,10074.791666666666,1830.9166666666667,2827.125,11669.0,1497.2083333333333,1493.4583333333333,7194.5,0.0,30970.625,5889.875,0.0,2017,2,5,6.0,1.0,0.0
2017-02-06,15143.083333333334,10942.458333333334,2045.125,2982.2083333333335,10984.583333333334,1522.8333333333333,1533.375,7851.75,0.0,30829.333333333332,5769.125,0.0,2017,2,6,0.0,0.0,0.0
2017-02-07,14051.25,10880.5,1914.25,2798.1666666666665,9791.291666666666,1473.0,1282.7916666666667,7701.5,0.0,30551.583333333332,5386.541666666667,0.0,2017,2,7,1.0,0.0,0.0
2017-02-08,14326.333333333334,11570.0,2077.0,2962.4583333333335,9244.583333333334,1504.3333333333333,1368.9166666666667,7971.333333333333,0.0,28523.833333333332,5224.416666666667,0.0,2017,2,8,2.0,0.0,0.0
2017-02-09,16904.208333333332,12154.541666666666,2344.6666666666665,3479.2083333333335,11170.291666666666,1666.2083333333333,1897.2916666666667,8654.041666666666,0.0,33108.75,6505.458333333333,0.0,2017,2,9,3.0,0.0,0.0
2017-02-10,17463.625,11795.791666666666,2321.0,3419.125,13588.5,1712.125,1852.1666666666667,8720.375,0.0,35621.791666666664,6913.916666666667,0.0,2017,2,10,4.0,0.0,0.0
2017-02-11,13688.708333333334,10034.166666666666,1732.0416666666667,2652.0,10557.708333333334,1450.5833333333333,1273.7916666666667,7225.541666666667,0.0,30021.333333333332,5426.5,0.0,2017,2,11,5.0,1.0,0.0
2017-02-12,12408.791666666666,9552.0,1642.6666666666667,2484.125,9186.166666666666,1390.4583333333333,1137.875,6863.5,0.0,29273.291666666668,5079.5,0.0,2017,2,12,6.0,1.0,0.0
2017-02-13,15168.625,10901.958333333334,2070.7916666666665,2986.9166666666665,10600.833333333334,1599.25,1540.5,8013.291666666667,0.0,32957.875,6136.083333333333,0.0,2017,2,13,0.0,0.0,0.0
2017-02-14,15534.416666666666,10846.25,2048.2916666666665,2953.75,11916.791666666666,1546.4583333333333,1568.9583333333333,7973.458333333333,0.0,33169.708333333336,6241.0,0.0,2017,2,14,1.0,0.0,0.0
2017-02-15,15629.916666666666,11122.625,2140.8333333333335,3009.625,11292.625,1565.5416666666667,1494.6666666666667,8267.083333333334,0.0,32440.833333333332,6129.166666666667,0.0,2017,2,15,2.0,0.0,0.0
2017-02-16,16364.25,11108.666666666666,2178.625,3215.6666666666665,12442.291666666666,1656.0833333333333,1682.75,8478.25,0.0,33854.958333333336,6620.416666666667,0.0,2017,2,16,3.0,0.0,0.0
2017-02-17,14809.833333333334,10512.5,1967.5,2892.5416666666665,11991.208333333334,1573.5833333333333,1398.25,7917.625,0.0,32904.625,6174.75,0.0,2017,2,17,4.0,0.0,0.0
2017-02-18,12824.041666666666,9115.458333333334,1632.7083333333333,2562.75,9917.666666666666,1362.75,1357.7916666666667,6618.208333333333,0.0,27969.791666666668,5173.083333333333,0.0,2017,2,18,5.0,1.0,0.0
2017-02-19,12189.541666666666,8627.458333333334,1572.125,2467.4583333333335,8596.833333333334,1284.6666666666667,1243.9166666666667,6174.791666666667,0.0,24555.5,4587.875,0.0,2017,2,19,6.0,1.0,0.0
2017-02-20,13984.291666666666,9830.083333333334,1874.7083333333333,2764.6666666666665,9285.25,1427.125,1329.5,7256.208333333333,0.0,27070.583333333332,5087.208333333333,0.0,2017,2,20,0.0,0.0,0.0
2017-02-21,13722.875,10013.708333333334,1859.7083333333333,2740.5416666666665,10014.875,1419.7916666666667,1207.625,7427.333333333333,0.0,29624.125,5337.208333333333,0.0,2017,2,21,1.0,0.0,0.0
2017-02-22,13582.75,10080.208333333334,1854.0416666666667,2733.75,9980.083333333334,1417.125,1185.625,7260.166666666667,0.0,28771.25,5166.416666666667,0.0,2017,2,22,2.0,0.0,0.0
2017-02-23,13437.333333333334,10195.041666666666,1834.25,2712.625,9418.333333333334,1417.9166666666667,1172.4583333333333,7151.458333333333,0.0,27663.416666666668,4978.458333333333,0.0,2017,2,23,3.0,0.0,0.0
2017-02-24,13111.625,10674.541666666666,1778.5,2682.75,9233.083333333334,1405.5,1166.2083333333333,7043.375,0.0,26445.083333333332,4780.625,0.0,2017,2,24,4.0,0.0,0.0
2017-02-25,12827.291666666666,10425.583333333334,1726.4166666666667,2699.6666666666665,8617.291666666666,1321.6666666666667,1350.625,6765.791666666667,0.0,24344.458333333332,4588.791666666667,0.0,2017,2,25,5.0,1.0,0.0
2017-02-26,13831.625,9787.541666666666,1771.3333333333333,2817.2083333333335,9506.875,1414.625,1622.125,6902.791666666667,0.0,26719.0,5295.958333333333,0.0,2017,2,26,6.0,1.0,0.0
2017-02-27,15041.166666666666,10412.25,1989.8333333333333,2969.7083333333335,10894.0,1529.5416666666667,1481.1666666666667,7677.333333333333,0.0,30502.208333333332,5846.916666666667,0.0,2017,2,27,0.0,0.0,0.0
2017-02-28,14634.541666666666,10405.458333333334,1973.7916666666667,2959.7083333333335,9774.833333333334,1453.75,1388.4583333333333,7580.5,0.0,28297.875,5469.708333333333,0.0,2017,2,28,1.0,0.0,0.0
2017-03-01,13479.25,10716.25,1906.5,2749.6666666666665,9392.041666666666,1408.5416666666667,1162.8333333333333,7402.25,0.0,27574.125,5128.458333333333,0.0,2017,3,1,2.0,0.0,0.0
2017-03-02,15126.0,11179.958333333334,2111.125,3029.875,9574.541666666666,1549.0833333333333,1557.6666666666667,8078.416666666667,0.0,28309.083333333332,5735.458333333333,0.0,2017,3,2,3.0,0.0,0.0
2017-03-03,15974.083333333334,11250.208333333334,2141.3333333333335,3098.375,11388.708333333334,1617.7916666666667,1634.0416666666667,8313.791666666666,0.0,31632.666666666668,6231.791666666667,0.0,2017,3,3,4.0,0.0,0.0
2017-03-04,15212.0,10190.583333333334,1943.75,2968.2916666666665,11598.083333333334,1532.875,1596.8333333333333,7509.5,0.0,31842.0,6109.916666666667,0.0,2017,3,4,5.0,1.0,0.0
2017-03-05,13922.0,9502.25,1735.4583333333333,2695.9583333333335,11804.291666666666,1467.375,1384.125,7156.208333333333,0.0,31918.708333333332,5922.041666666667,0.0,2017,3,5,6.0,1.0,0.0
2017-03-06,14497.541666666666,10267.833333333334,1888.7083333333333,2788.9583333333335,11456.625,1476.625,1282.7083333333333,7564.041666666667,0.0,31851.833333333332,5875.583333333333,0.0,2017,3,6,0.0,0.0,0.0
2017-03-07,14013.25,10185.291666666666,1894.5,2763.0833333333335,9687.541666666666,1443.8333333333333,1255.8333333333333,7529.375,0.0,29339.541666666668,5436.791666666667,0.0,2017,3,7,1.0,0.0,0.0
2017-03-08,14046.708333333334,10447.416666666666,1933.7083333333333,2836.125,9228.791666666666,1432.0416666666667,1375.375,7473.875,0.0,27578.166666666668,5241.791666666667,0.0,2017,3,8,2.0,0.0,0.0
2017-03-09,14087.583333333334,10696.375,1893.5416666666667,2784.7083333333335,9496.166666666666,1448.25,1343.4166666666667,7485.541666666667,0.0,27496.791666666668,5213.791666666667,0.0,2017,3,9,3.0,0.0,0.0
2017-03-10,14854.291666666666,11043.708333333334,1994.1666666666667,2894.0833333333335,10176.625,1547.1666666666667,1362.4583333333333,7989.125,0.0,30620.416666666668,5812.541666666667,0.0,2017,3,10,4.0,0.0,0.0
2017-03-11,15198.958333333334,10491.833333333334,1953.5833333333333,2971.7916666666665,11425.958333333334,1569.125,1660.875,7768.833333333333,0.0,32603.083333333332,6237.583333333333,0.0,2017,3,11,5.0,1.0,0.0
2017-03-12,14708.565217391304,9930.782608695652,1893.304347826087,2920.3478260869565,11594.565217391304,1564.8260869565217,1636.2173913043478,7456.652173913043,0.0,32130.565217391304,6086.0,0.0,2017,3,12,6.0,1.0,0.0
2017-03-13,16282.208333333334,11411.958333333334,2213.7916666666665,3190.0833333333335,12531.666666666666,1643.8333333333333,1676.7916666666667,8517.291666666666,0.0,34010.0,6428.875,0.0,2017,3,13,0.0,0.0,0.0
2017-03-14,17157.0,11735.0,2356.0,3430.125,12730.208333333334,1656.25,1866.3333333333333,8834.25,0.0,33481.333333333336,6540.125,0.0,2017,3,14,1.0,0.0,0.0
2017-03-15,18382.5,11766.0,2409.3333333333335,3508.5,14359.5,1767.0416666666667,2029.125,8847.916666666666,0.0,36999.583333333336,7282.916666666667,0.0,2017,3,15,2.0,0.0,0.0
2017-03-16,17116.833333333332,11346.791666666666,2239.375,3307.25,13116.458333333334,1679.0416666666667,1862.5833333333333,8416.0,0.0,35001.666666666664,6715.708333333333,0.0,2017,3,16,3.0,0.0,0.0
2017-03-17,16864.25,11023.833333333334,2190.75,3233.75,12057.375,1630.625,1720.0,8276.541666666666,0.0,32402.041666666668,6331.0,0.0,2017,3,17,4.0,0.0,0.0
2017-03-18,14078.75,9985.833333333334,1864.2083333333333,2862.25,10095.833333333334,1475.0,1346.2916666666667,7399.541666666667,0.0,29677.083333333332,5541.208333333333,0.0,2017,3,18,5.0,1.0,0.0
2017-03-19,13611.0,9301.625,1758.0,2752.625,10397.083333333334,1425.0833333333333,1429.9166666666667,7069.458333333333,0.0,28138.916666666668,5444.875,0.0,2017,3,19,6.0,1.0,0.0
2017-03-20,15226.958333333334,10298.375,2048.2916666666665,3025.125,10804.375,1469.4583333333333,1502.9583333333333,7801.25,0.0,30121.041666666668,5701.458333333333,0.0,2017,3,20,0.0,0.0,0.0
2017-03-21,14066.791666666666,10485.666666666666,1923.125,2798.4583333333335,9715.958333333334,1420.6666666666667,1246.625,7519.416666666667,0.0,28805.958333333332,5421.666666666667,0.0,2017,3,21,1.0,0.0,0.0
2017-03-22,14689.916666666666,10958.625,2083.625,3020.9166666666665,9891.458333333334,1519.9166666666667,1366.5833333333333,8056.166666666667,0.0,29997.708333333332,5770.25,0.0,2017,3,22,2.0,0.0,0.0
2017-03-23,15345.125,10938.625,2084.5416666666665,3042.2916666666665,11373.541666666666,1551.4583333333333,1482.0833333333333,8094.291666666667,0.0,32248.208333333332,6078.041666666667,0.0,2017,3,23,3.0,0.0,0.0
2017-03-24,13651.666666666666,10194.333333333334,1835.25,2736.2916666666665,10716.666666666666,1458.5833333333333,1213.25,7325.25,0.0,30556.708333333332,5460.958333333333,0.0,2017,3,24,4.0,0.0,0.0
2017-03-25,11765.458333333334,9487.291666666666,1542.1666666666667,2464.2916666666665,8592.125,1304.875,1078.2916666666667,6331.0,0.0,25639.875,4477.333333333333,0.0,2017,3,25,5.0,1.0,0.0
2017-03-26,11606.916666666666,8776.375,1485.5833333333333,2391.7916666666665,8412.75,1243.3333333333333,1097.125,6228.083333333333,0.0,26500.666666666668,4544.625,0.0,2017,3,26,6.0,1.0,0.0
2017-03-27,13129.5,9908.625,1767.6666666666667,2686.0,9187.666666666666,1360.5833333333333,1168.0833333333333,7074.666666666667,0.0,28633.833333333332,5028.125,0.0,2017,3,27,0.0,0.0,0.0
2017-03-28,13322.791666666666,10302.541666666666,1796.4166666666667,2720.3333333333335,9115.791666666666,1380.625,1186.5416666666667,7326.583333333333,0.0,28118.666666666668,4930.5,0.0,2017,3,28,1.0,0.0,0.0
2017-03-29,13404.0,10504.75,1832.8333333333333,2709.75,8897.041666666666,1382.7083333333333,1194.375,7339.583333333333,0.0,27230.5,4915.166666666667,0.0,2017,3,29,2.0,0.0,0.0
2017-03-30,13592.791666666666,10844.916666666666,1813.875,2721.1666666666665,9301.083333333334,1393.625,1195.125,7468.708333333333,0.0,28777.375,5189.5,0.0,2017,3,30,3.0,0.0,0.0
2017-03-31,13350.0,10703.708333333334,1760.4166666666667,2662.8333333333335,9499.0,1398.2916666666667,1181.5,7337.458333333333,0.0,30181.041666666668,5278.958333333333,0.0,2017,3,31,4.0,0.0,0.0
2017-04-01,12569.208333333334,9386.416666666666,1641.6666666666667,2596.5416666666665,8446.875,1341.5416666666667,1302.0416666666667,6836.458333333333,0.0,27047.041666666668,4884.833333333333,0.0,2017,4,1,5.0,1.0,0.0
2017-04-02,12040.416666666666,8800.708333333334,1573.8333333333333,2522.4583333333335,8671.791666666666,1280.0,1206.1666666666667,6411.208333333333,0.0,25030.958333333332,4636.541666666667,0.0,2017,4,2,6.0,1.0,0.0
2017-04-03,13381.333333333334,10088.208333333334,1815.8333333333333,2697.5416666666665,9327.541666666666,1363.3333333333333,1162.5416666666667,7116.583333333333,0.0,27127.833333333332,4943.375,0.0,2017,4,3,0.0,0.0,0.0
2017-04-04,13266.916666666666,10242.75,1813.125,2681.7916666666665,9403.791666666666,1374.1666666666667,1126.0833333333333,7157.416666666667,0.0,27223.083333333332,4885.583333333333,0.0,2017,4,4,1.0,0.0,0.0
2017-04-05,13384.916666666666,10718.75,1856.6666666666667,2714.2916666666665,9277.625,1376.0416666666667,1113.5,7128.916666666667,0.0,26382.083333333332,4864.958333333333,0.0,2017,4,5,2.0,0.0,0.0
2017-04-06,13849.791666666666,10687.041666666666,1952.6666666666667,2800.1666666666665,9062.041666666666,1394.0,1309.1666666666667,7479.291666666667,0.0,27916.375,5044.541666666667,0.0,2017,4,6,3.0,0.0,0.0
2017-04-07,14718.25,10280.458333333334,1964.25,2879.2083333333335,9723.958333333334,1507.6666666666667,1389.4583333333333,7794.833333333333,0.0,28840.25,5759.375,0.0,2017,4,7,4.0,0.0,0.0
2017-04-08,12897.791666666666,9131.708333333334,1634.25,2555.75,9364.166666666666,1356.125,1309.4166666666667,6725.25,0.0,26007.625,5114.5,0.0,2017,4,8,5.0,1.0,0.0
2017-04-09,11910.041666666666,8522.708333333334,1509.75,2401.9166666666665,8768.166666666666,1255.8333333333333,1187.75,6175.916666666667,0.0,24313.208333333332,4620.791666666667,0.0,2017,4,9,6.0,1.0,0.0
2017-04-10,13136.75,9916.5,1792.0833333333333,2710.0,9151.916666666666,1392.2083333333333,1165.7083333333333,6991.041666666667,0.0,26390.916666666668,4862.0,0.0,2017,4,10,0.0,0.0,0.0
2017-04-11,13179.208333333334,9908.708333333334,1784.2083333333333,2668.5833333333335,9716.916666666666,1396.25,1165.3333333333333,6973.708333333333,0.0,27239.75,4924.125,0.0,2017,4,11,1.0,0.0,0.0
2017-04-12,12967.666666666666,9944.75,1781.5833333333333,2638.7916666666665,9758.541666666666,1365.4166666666667,1181.2083333333333,6957.625,0.0,27224.583333333332,4817.458333333333,0.0,2017,4,12,2.0,0.0,0.0
